R1-PA1:VH,R1-PM1:V,R1-PA2:VH,R1-PM2:V,R1-PA3:VH,R1-PM3:V,R1-PA4:IH,R1-PM4:I,R1-PA5:IH,R1-PM5:I,R1-PA6:IH,R1-PM6:I,R1-PA7:VH,R1-PM7:V,R1-PA8:VH,R1-PM8:V,R1-PA9:VH,R1-PM9:V,R1-PA10:IH,R1-PM10:I,R1-PA11:IH,R1-PM11:I,R1-PA12:IH,R1-PM12:I,R1:F,R1:DF,R1-PA:Z,R1-PA:ZH,R1:S,R2-PA1:VH,R2-PM1:V,R2-PA2:VH,R2-PM2:V,R2-PA3:VH,R2-PM3:V,R2-PA4:IH,R2-PM4:I,R2-PA5:IH,R2-PM5:I,R2-PA6:IH,R2-PM6:I,R2-PA7:VH,R2-PM7:V,R2-PA8:VH,R2-PM8:V,R2-PA9:VH,R2-PM9:V,R2-PA10:IH,R2-PM10:I,R2-PA11:IH,R2-PM11:I,R2-PA12:IH,R2-PM12:I,R2:F,R2:DF,R2-PA:Z,R2-PA:ZH,R2:S,R3-PA1:VH,R3-PM1:V,R3-PA2:VH,R3-PM2:V,R3-PA3:VH,R3-PM3:V,R3-PA4:IH,R3-PM4:I,R3-PA5:IH,R3-PM5:I,R3-PA6:IH,R3-PM6:I,R3-PA7:VH,R3-PM7:V,R3-PA8:VH,R3-PM8:V,R3-PA9:VH,R3-PM9:V,R3-PA10:IH,R3-PM10:I,R3-PA11:IH,R3-PM11:I,R3-PA12:IH,R3-PM12:I,R3:F,R3:DF,R3-PA:Z,R3-PA:ZH,R3:S,R4-PA1:VH,R4-PM1:V,R4-PA2:VH,R4-PM2:V,R4-PA3:VH,R4-PM3:V,R4-PA4:IH,R4-PM4:I,R4-PA5:IH,R4-PM5:I,R4-PA6:IH,R4-PM6:I,R4-PA7:VH,R4-PM7:V,R4-PA8:VH,R4-PM8:V,R4-PA9:VH,R4-PM9:V,R4-PA10:IH,R4-PM10:I,R4-PA11:IH,R4-PM11:I,R4-PA12:IH,R4-PM12:I,R4:F,R4:DF,R4-PA:Z,R4-PA:ZH,R4:S,control_panel_log1,control_panel_log2,control_panel_log3,control_panel_log4,relay1_log,relay2_log,relay3_log,relay4_log,snort_log1,snort_log2,snort_log3,snort_log4,marker
161.8433884,131885.4002,41.84883736,131258.5685,-78.14571368,131935.5467,160.9209263,356.51517,40.06693861,359.99426,-79.05098699,356.51517,161.849118,131684.814,0,0,0,0,160.6516362,357.61383,0,0,0,0,59.999,0,10.68708874,0.01163933,0,156.337264,130255.6377,36.35990168,130205.4911,-83.61746062,130305.7842,-28.85988414,362.19158,-149.7196014,364.3889,91.06018238,361.27603,156.3601823,130255.6377,0,0,0,0,-29.16928135,362.5578,0,0,0,0,60,0,10.3401596,-3.05568925,0,156.3086161,130205.4911,36.33698337,130180.4178,-83.6747564,130280.7109,-29.12344473,358.71249,-149.8227338,363.10713,91.07737111,357.43072,156.3258048,130230.5644,0,0,0,0,-29.28960249,359.81115,0,0,0,0,60,0,10.5093136,-3.043899193,0,161.7215035,132299.3906,41.77825908,132148.7969,-78.27484215,132383.4688,160.9854141,355.1673889,40.14678985,358.3545532,-78.95599643,355.4649353,161.7489609,132277.2969,0,0,0,0,160.7272329,356.3060913,0,0,0,0,60,0,10.76045635,0.007427347,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
161.7459856,131860.3269,41.74570495,131233.4952,-78.23738693,131935.5467,160.6802841,357.24761,39.98099494,359.99426,-79.29735885,357.0645,161.7517151,131684.814,0,0,0,0,160.4568305,358.16316,0,0,0,0,60,0,10.62773001,0.015267617,0,156.2341316,130230.5644,36.26249885,130230.5644,-83.72059302,130255.6377,-29.0776081,362.19158,-149.9201367,364.75512,90.82526968,362.00847,156.2627795,130230.5644,0,0,0,0,-29.39273489,362.92402,0,0,0,0,59.999,0,10.34468742,-3.054771395,0,156.2112133,130205.4911,36.23385096,130180.4178,-83.77215923,130280.7109,-29.40419405,359.81115,-149.9545141,363.47335,90.79662179,358.52938,156.228402,130230.5644,0,0,0,0,-29.51878561,360.54359,0,0,0,0,60,0,10.44484753,-3.040131645,0,161.6281212,132296.7969,41.67389037,132149.1406,-78.3682245,132380.625,160.7656869,355.3733826,40.01495354,358.697876,-79.26910596,356.2431335,161.6445956,132275.4375,0,0,0,0,160.5075057,356.763855,0,0,0,0,59.99900055,0,10.73381552,0.009187218,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
161.7517151,131885.4002,41.73997538,131258.5685,-78.25457566,131935.5467,160.6229883,357.79694,39.93515832,359.99426,-79.33173631,357.0645,161.7517151,131684.814,0,0,0,0,160.4167235,358.34627,0,0,0,0,60,0,10.60133415,0.017047484,0,156.2398612,130255.6377,36.25676928,130205.4911,-83.73205218,130305.7842,-29.08906726,362.5578,-149.8800296,364.57201,90.80235137,361.82536,156.2570499,130255.6377,0,0,0,0,-29.38700531,362.92402,0,0,0,0,60,0,10.31462657,-3.053398488,0,156.2054837,130205.4911,36.22812139,130180.4178,-83.7778888,130280.7109,-29.38700531,359.62804,-149.9487846,363.29024,90.83099926,358.52938,156.2169428,130230.5644,0,0,0,0,-29.50159687,360.54359,0,0,0,0,60,0,10.45542288,-3.041079023,0,161.6116331,132306.3438,41.66839548,132153.1563,-78.37921427,132385.6719,160.7821749,355.3390503,40.04242114,358.3431396,-79.28009573,356.426239,161.6391041,132281.4219,0,0,0,0,160.5185023,356.7008972,0,0,0,0,60,0,10.72392044,0.007549711,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
161.7116081,131885.4002,41.72851622,131233.4952,-78.27749397,131935.5467,160.5599629,357.79694,39.92369916,360.17737,-79.41195041,357.0645,161.7287968,131684.814,0,0,0,0,160.3651573,358.34627,0,0,0,0,60,0,10.59638983,0.018346065,0,156.2054837,130255.6377,36.23385096,130230.5644,-83.74351134,130280.7109,-29.15209262,362.37469,-149.9487846,364.3889,90.83672884,362.37469,156.2341316,130255.6377,0,0,0,0,-29.42138278,363.10713,0,0,0,0,59.999,0,10.34039275,-3.054512128,0,156.1825654,130205.4911,36.20520307,130180.4178,-83.80653669,130305.7842,-29.47867856,359.62804,-149.9946212,363.29024,90.79662179,358.71249,156.1940245,130230.5644,0,0,0,0,-29.55316307,360.54359,0,0,0,0,59.999,0,10.46081676,-3.039580349,0,161.5951587,132289.1094,41.64093129,132143.0781,-78.39019722,132379.1094,160.6173761,355.7281494,40.04242114,358.3660278,-79.37896955,356.2946167,161.6171246,132271.7188,0,0,0,0,160.4306115,356.7981567,0,0,0,0,60,0,10.69242181,0.013123835,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
161.6829602,131885.4002,41.6826796,131233.4952,-78.2946827,131935.5467,160.5599629,357.61383,39.90651043,359.81115,-79.52081239,357.79694,161.6944194,131684.814,0,0,0,0,160.3135911,358.34627,0,0,0,0,60,0,10.58653134,0.014624878,0,156.1711062,130230.5644,36.20520307,130230.5644,-83.77215923,130255.6377,-29.28387291,362.19158,-149.9774325,364.75512,90.79089222,361.82536,156.1997541,130255.6377,0,0,0,0,-29.49013772,362.92402,0,0,0,0,59.999,0,10.35569856,-3.049391026,0,156.1539175,130205.4911,36.17082561,130180.4178,-83.84091416,130305.7842,-29.51878561,359.99426,-150.0118099,363.47335,90.75078517,358.71249,156.1596471,130230.5644,0,0,0,0,-29.58754054,360.7267,0,0,0,0,59.999,0,10.44068194,-3.038504363,0,161.5731792,132298.5469,41.6134671,132141.1563,-78.42865118,132380.5313,160.6009017,356.1687622,39.99298082,358.4689941,-79.41742352,356.3575745,161.5896672,132273.3906,0,0,0,0,160.397649,356.9927368,0,0,0,0,60,0,10.67064709,0.012935627,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
161.6199349,131885.4002,41.61965424,131258.5685,-78.3748968,131935.5467,160.3995347,357.98005,39.8377555,360.17737,-79.6468631,357.98005,161.6256644,131684.814,0,0,0,0,160.1932699,358.71249,0,0,0,0,60.001,0,10.57008802,0.018038845,0,156.1252696,130255.6377,36.13644814,130205.4911,-83.8581029,130305.7842,-29.60472927,363.29024,-149.9946212,364.75512,90.51587247,362.92402,156.1367288,130255.6377,0,0,0,0,-29.69067294,363.65646,0,0,0,0,60,0,10.27809071,-3.04254737,0,156.0851625,130205.4911,36.10207067,130180.4178,-83.89820994,130280.7109,-29.82245324,360.7267,-150.1149423,363.47335,90.52733163,359.26182,156.1023513,130230.5644,0,0,0,0,-29.79953492,361.09292,0,0,0,0,60,0,10.39391432,-3.032463159,0,161.5072678,132302.9688,41.54754895,132150.5156,-78.49456934,132385.2344,160.4745569,356.1630249,39.88311722,358.5205078,-79.5547513,356.6951904,161.5237422,132277.4531,0,0,0,0,160.2658126,357.1185913,0,0,0,0,60,0,10.67052045,0.013374519,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
161.5798278,131885.4002,41.59673593,131258.5685,-78.41500384,131935.5467,160.2448361,358.34627,39.79191887,360.17737,-79.73280677,357.98005,161.591287,131684.814,0,0,0,0,160.1015967,358.8956,0,0,0,0,60,0,10.54886941,0.021913394,0,156.0737034,130255.6377,36.10207067,130205.4911,-83.89248036,130280.7109,-29.73077999,363.47335,-150.0633761,364.93823,90.44711754,362.5578,156.0966217,130255.6377,0,0,0,0,-29.77661661,363.65646,0,0,0,0,59.999,0,10.27295916,-3.038974229,0,156.0507851,130230.5644,36.07915236,130180.4178,-83.93258741,130305.7842,-29.85110113,360.7267,-150.1665085,363.65646,90.4585767,359.26182,156.0679738,130230.5644,0,0,0,0,-29.85110113,361.27603,0,0,0,0,60,0,10.39558502,-3.032668342,0,161.4633224,132308.6406,41.51458987,132152.6719,-78.52203353,132382.5938,160.4361029,356.0829163,39.85565303,358.5033569,-79.73053305,357.0556641,161.4907934,132280.9219,0,0,0,0,160.1889047,357.210144,0,0,0,0,60,0,10.65240213,0.011953417,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
161.5626391,131885.4002,41.55662888,131233.4952,-78.43219258,131935.5467,160.2620249,358.34627,39.77473014,360.17737,-79.78437297,358.16316,161.5683686,131684.814,0,0,0,0,160.084408,358.8956,0,0,0,0,60,0,10.54220934,0.020199167,0,156.0622442,130255.6377,36.07342278,130230.5644,-83.90393952,130280.7109,-29.77088703,364.02268,-150.092024,364.75512,90.47003585,362.92402,156.079433,130255.6377,0,0,0,0,-29.79380535,363.83957,0,0,0,0,60,0,10.25098254,-3.038911141,0,156.0278668,130230.5644,36.05050447,130180.4178,-83.9612353,130305.7842,-29.9370448,361.09292,-150.1894268,363.65646,90.40701049,359.62804,156.0393259,130230.5644,0,0,0,0,-29.90266733,361.45914,0,0,0,0,60,0,10.37613385,-3.03131445,0,161.4523394,132295.7656,41.48712226,132143.6094,-78.55499602,132384.25,160.3097581,356.5349731,39.81720248,358.3717346,-79.69207908,357.1300659,161.4688139,132272.9375,0,0,0,0,160.1449593,357.3360596,0,0,0,0,60.00099945,0,10.64149457,0.015551276,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
161.522532,131885.4002,41.53371057,131258.5685,-78.46084047,131935.5467,160.1818108,358.52938,39.73462309,360.17737,-79.8817758,358.34627,161.5339912,131684.814,0,0,0,0,160.015653,359.07871,0,0,0,0,60,0,10.52560981,0.021024181,0,156.0164076,130255.6377,36.05623405,130230.5644,-83.94977614,130255.6377,-29.82245324,364.02268,-150.1034832,364.93823,90.3783626,362.74091,156.0393259,130230.5644,0,0,0,0,-29.84537155,363.83957,0,0,0,0,60,0,10.24264091,-3.037686173,0,155.9934893,130230.5644,36.016127,130180.4178,-83.98988319,130305.7842,-30.01725889,360.90981,-150.1951564,363.83957,90.42419923,359.44493,156.010678,130230.5644,0,0,0,0,-29.93131522,361.45914,0,0,0,0,60,0,10.39637775,-3.028619985,0,161.4029025,132300.3125,41.45416319,132156.1406,-78.58246021,132379.3594,160.1943962,356.79245,39.82818884,358.4289551,-79.78546143,356.9812622,161.4303599,132277.4063,0,0,0,0,160.079048,357.3989868,0,0,0,0,60,0,10.61703182,0.019028963,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
161.5110729,131885.4002,41.51652184,131233.4952,-78.46084047,131935.5467,160.1474333,358.71249,39.7059752,360.36048,-79.89323495,358.16316,161.5282616,131684.814,0,0,0,0,159.9870051,359.07871,0,0,0,0,60,0,10.52142194,0.022499003,0,156.0049485,130255.6377,36.04477489,130230.5644,-83.93831699,130255.6377,-29.81672366,364.20579,-150.1206719,365.12134,90.36690345,362.74091,156.0335963,130230.5644,0,0,0,0,-29.8568307,364.02268,0,0,0,0,59.999,0,10.23623699,-3.037867888,0,155.9877597,130230.5644,36.01039742,130180.4178,-84.00134234,130305.7842,-30.05163635,361.09292,-150.2238043,363.83957,90.37263303,359.26182,155.9992189,130230.5644,0,0,0,0,-29.95996311,361.27603,0,0,0,0,59.999,0,10.3817696,-3.027504508,0,161.3974111,132302.9688,41.44867171,132143.75,-78.58795168,132379.75,160.2713041,356.7294922,39.82818884,358.3431396,-79.7470143,356.8840027,161.4248684,132275.9375,0,0,0,0,160.1175019,357.3131714,0,0,0,0,60,0,10.62071191,0.016567773,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
161.5110729,131885.4002,41.51652184,131258.5685,-78.46657004,131935.5467,160.1302446,358.34627,39.72316394,360.17737,-79.87604622,358.16316,161.522532,131684.814,0,0,0,0,159.9927347,358.8956,0,0,0,0,60,0,10.53986292,0.022718149,0,156.0049485,130255.6377,36.03331574,130230.5644,-83.94404656,130255.6377,-29.82818281,364.02268,-150.1321311,364.75512,90.3783626,362.92402,156.0335963,130255.6377,0,0,0,0,-29.86256028,364.02268,0,0,0,0,60.001,0,10.24349373,-3.038815825,0,155.9820301,130230.5644,36.00466785,130180.4178,-84.00707192,130305.7842,-30.01725889,360.90981,-150.240993,364.02268,90.39555134,359.44493,155.9934893,130230.5644,0,0,0,0,-29.95423353,361.45914,0,0,0,0,59.999,0,10.40057295,-3.029166871,0,161.3974111,132306.3906,41.44317683,132149.3438,-78.60443293,132384.0625,160.1834132,356.9469604,39.81720248,358.4918823,-79.79645121,357.1243286,161.4138855,132281.6563,0,0,0,0,160.0735565,357.5134277,0,0,0,0,59.99900055,0,10.61093326,0.018995716,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
161.3105376,131885.4002,41.32744576,131258.5685,-78.67283485,131935.5467,159.5802051,359.26182,39.4997104,360.17737,-80.25992794,358.8956,161.3219968,131684.814,0,0,0,0,159.6145826,359.44493,0,0,0,0,59.999,0,10.48396597,0.032248069,0,155.8044132,130255.6377,35.84423966,130230.5644,-84.14458179,130280.7109,-30.18914623,364.20579,-150.309748,364.75512,89.84551185,364.02268,155.8387907,130255.6377,0,0,0,0,-30.21779412,364.3889,0,0,0,0,60,0,10.1916401,-3.036949097,0,155.7814949,130230.5644,35.8098622,130180.4178,-84.20187757,130280.7109,-30.45843639,361.64225,-150.41861,363.83957,89.86270059,360.36048,155.7986837,130230.5644,0,0,0,0,-30.33811525,362.00847,0,0,0,0,60,0,10.31716791,-3.024132715,0,161.1941583,132301.2031,41.25091725,132148.5,-78.8021874,132379.7969,159.5956481,357.885376,39.60846166,358.331665,-80.10406927,357.7709351,161.2161242,132275.0469,0,0,0,0,159.7055049,357.9883423,0,0,0,0,60,0,10.56221841,0.030110878,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
160.8292531,131885.4002,40.85189079,131233.4952,-79.1541194,131935.5467,158.9499515,359.62804,39.00123711,360.36048,-80.9990435,359.62804,160.8407122,131684.814,0,0,0,0,158.984329,359.81115,0,0,0,0,60,0,10.43868977,0.03484097,0,155.3288583,130255.6377,35.36295512,130230.5644,-84.63159592,130280.7109,-30.80794064,364.75512,-150.8368691,364.57201,89.16942166,364.3889,155.3575061,130255.6377,0,0,0,0,-30.82512938,364.57201,0,0,0,0,59.999,0,10.14199096,-3.034306702,0,155.3059399,130205.4911,35.32284807,130180.4178,-84.68316212,130280.7109,-31.04858292,361.64225,-150.9801086,364.02268,89.16942166,361.09292,155.3173991,130230.5644,0,0,0,0,-30.95118009,362.19158,0,0,0,0,60,0,10.30285333,-3.023670011,0,160.71625,132295.6094,40.77301233,132146.2031,-79.28009573,132372.8906,159.018866,357.9940796,39.09759766,358.4403992,-80.90057861,358.8523865,160.7382295,132271.375,0,0,0,0,159.0737944,358.4232178,0,0,0,0,60,0,10.51977545,0.029432697,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
160.8235235,131885.4002,40.84043164,131233.4952,-79.1541194,131935.5467,158.9556811,359.81115,39.00696669,359.99426,-81.01623223,359.81115,160.8349827,131684.814,0,0,0,0,158.984329,359.81115,0,0,0,0,60,0,10.41859676,0.033623395,0,155.3231287,130255.6377,35.35722554,130230.5644,-84.6373255,130255.6377,-30.82512938,364.93823,-150.8196804,364.75512,89.14077377,364.57201,155.3517766,130255.6377,0,0,0,0,-30.83085896,364.75512,0,0,0,0,59.999,0,10.13134029,-3.03372994,0,155.3002104,130205.4911,35.31711849,130180.4178,-84.6888917,130280.7109,-31.02566461,361.45914,-150.9858382,364.02268,89.14077377,361.09292,155.3116695,130230.5644,0,0,0,0,-30.95690967,362.19158,0,0,0,0,59.999,0,10.30753643,-3.02483737,0,160.705267,132291.0156,40.76202597,132157.2656,-79.28558721,132371.8125,159.0243575,358.0341187,39.11957038,358.5319519,-80.87860589,358.6520996,160.732738,132271.375,0,0,0,0,159.0902688,358.4118042,0,0,0,0,60,0,10.51883109,0.030096554,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
160.6115291,131885.4002,40.62843725,131233.4952,-79.37184336,131935.5467,158.7494163,359.81115,38.74340611,360.17737,-81.23968577,359.81115,160.6287179,131684.814,0,0,0,0,158.7551459,359.99426,0,0,0,0,60,0,10.42584957,0.033088778,0,155.1111343,130255.6377,35.14523115,130230.5644,-84.8435903,130255.6377,-31.06004207,364.75512,-151.0316748,364.75512,88.92877938,364.57201,155.1397822,130255.6377,0,0,0,0,-31.0543125,364.75512,0,0,0,0,60,0,10.14206279,-3.033124977,0,155.0824864,130230.5644,35.11085369,130180.4178,-84.90088608,130280.7109,-31.28349561,361.64225,-151.192103,363.83957,88.95742727,361.45914,155.0939456,130230.5644,0,0,0,0,-31.16890406,362.37469,0,0,0,0,60,0,10.30444846,-3.024350784,0,160.5020142,132297.0313,40.55328514,132148.8438,-79.48883315,132379.9375,158.7991388,358.417511,38.87787047,358.5491333,-81.15326145,358.9038696,160.5239938,132272.7969,0,0,0,0,158.8430842,358.6235046,0,0,0,0,60,0,10.493539,0.029822292,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
143.8410545,137451.6661,23.85223301,136774.6879,-96.13658845,137501.8127,156.9560584,222.84487,25.93779939,260.0162,-81.76107737,217.16846,143.8525136,137226.0067,0,0,0,0,153.2662102,232.18348,-144.4884968,21.60698,-13.09208562,20.50832,59.99,-0.2,23.41769037,-0.279096292,0,139.9965077,136423.6621,20.03060452,136398.5888,-99.95248736,136448.7353,-37.45425107,227.42262,-168.3407298,264.22773,84.0128015,220.09822,140.0308851,136423.6621,0,0,0,0,-41.03523729,236.02879,20.0879003,22.15631,153.8277088,20.50832,59.988,-0.27,22.66864853,3.055797035,0,139.9793189,136373.5155,19.99049747,136348.4423,-100.0040536,136473.8086,-37.84959195,227.23951,-168.3120819,261.48108,83.46276202,218.99956,139.9907781,136398.5888,0,0,0,0,-41.30452745,234.93013,19.63526364,21.42387,153.9995962,19.22655,59.988,-0.27,22.20825601,3.069241287,0,143.7258949,137888.6719,23.78814698,137729.4219,-96.2539696,137969.9688,156.8820276,222.1641541,25.97992054,258.8253174,-81.93878102,217.8268433,143.7533659,137865.1094,0,0,0,0,153.218082,231.8344116,-144.275206,20.92552185,-14.33990532,20.26748657,59.99100113,-0.209999993,23.46532211,-0.28585323,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
141.8185135,132311.6458,21.82396242,131659.7408,-98.16485904,132361.7923,150.3040184,245.55051,23.88661048,267.15749,-88.75116247,241.52209,141.824243,132111.0596,0,0,0,0,148.3330436,251.04381,-152.0572692,13.36703,-17.81898743,12.63459,59.999,0,17.85277421,-0.166988701,0,137.6531103,131133.2021,17.69866629,131108.1288,-102.2901552,131158.2754,-42.8515135,249.94515,-169.0855749,271.91835,77.96236718,245.91673,137.6817582,131133.2021,0,0,0,0,-44.79384042,255.62156,16.18605771,13.18392,149.616469,12.45148,59.999,0,17.30476384,3.133771173,0,137.630192,131083.0556,17.64710009,131057.9823,-102.3417214,131158.2754,-43.20101775,249.21271,-169.1772482,269.90414,77.61286293,243.90252,137.6473807,131108.1288,0,0,0,0,-45.05740101,253.97357,15.45840131,13.00081,151.4728523,11.71904,59.999,0.01,17.20401142,-3.136966732,0,141.6989133,132724.6094,21.75567735,132574.9063,-98.28644265,132809.7656,150.3012087,244.6975708,24.04632643,266.0579834,-88.82171974,241.7621613,141.7263843,132705.7031,0,0,0,0,148.3731146,250.4425049,-151.3284282,12.65716553,-18.81683478,12.46261597,60,0,17.92097701,-0.171603627,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
141.8013247,132311.6458,21.8010441,131659.7408,-98.18204777,132361.7923,150.0175395,245.73362,23.97255415,267.15749,-89.02618221,242.43764,141.8070543,132111.0596,0,0,0,0,148.1898041,251.41003,-151.2551283,12.63459,-17.26321837,12.45148,60,0,17.76535386,-0.159615955,0,137.6359215,131133.2021,17.67574798,131108.1288,-102.3188031,131158.2754,-43.06350788,250.67759,-169.0683862,271.91835,77.77329111,246.64917,137.6645694,131133.2021,0,0,0,0,-44.91416156,255.98778,15.76779852,12.8177,149.8914888,12.08526,60,0,17.16777181,3.139102915,0,137.6130032,131083.0556,17.62991136,131057.9823,-102.3646397,131158.2754,-43.40728256,249.94515,-169.1829777,268.98859,77.46962348,244.26874,137.630192,131108.1288,0,0,0,0,-45.16626299,253.97357,13.79682371,12.63459,151.4843115,11.35282,60,0.01,17.02666781,-3.132880795,0,141.6824389,132723.8281,21.73370463,132569.3125,-98.29742559,132800.6563,150.103461,244.9035645,24.09027186,265.4285278,-88.98651171,242.105484,141.7044047,132701.0938,0,0,0,0,148.2797322,250.4367828,-151.8997188,12.15362549,-18.77288934,12.07351685,59.99900055,0,17.8140321,-0.166969277,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
141.7325698,132311.6458,21.73228917,131659.7408,-98.25653229,132361.7923,149.5820916,247.93094,23.90952879,267.52371,-89.58195127,244.45185,141.7382994,132111.0596,0,0,0,0,147.8574886,253.05802,-152.18332,11.90215,-17.99087477,11.35282,60,0,17.36780594,-0.151829138,0,137.561437,131133.2021,17.60126347,131108.1288,-102.3818284,131158.2754,-43.62500652,252.87491,-169.1715186,271.91835,77.177415,248.48027,137.5958145,131133.2021,0,0,0,0,-45.31523202,257.45266,14.553128,11.90215,149.7711676,11.16971,60,0,16.77625784,-3.132599027,0,137.5385187,131083.0556,17.54969726,131057.9823,-102.427665,131158.2754,-43.76251639,251.59314,-169.2173552,268.98859,76.919584,246.64917,137.5557075,131108.1288,0,0,0,0,-45.45847147,255.43845,13.45304903,11.71904,149.1752915,10.43727,60,0,16.70579456,-3.13098761,0,141.6110224,132726.2188,21.66778647,132573.3281,-98.37982499,132813,149.5651329,247.3640442,24.02435371,265.7432556,-89.62372055,244.6174622,141.633002,132706.6875,0,0,0,0,147.8842233,252.2621155,-152.9544093,11.19232178,-19.66827421,10.99205017,59.99900055,0,17.36784582,-0.157502696,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
141.715381,132311.6458,21.71510044,131659.7408,-98.26226186,132361.7923,149.5190662,247.93094,23.76055976,267.52371,-89.70227241,245.18429,141.7211106,132111.0596,0,0,0,0,147.7543562,253.24113,-151.925489,11.71904,-19.56077913,11.53593,60,0,17.37784179,-0.155711167,0,137.5557075,131133.2021,17.58980431,131108.1288,-102.3990171,131158.2754,-43.71095019,253.05802,-169.3605947,272.10146,77.18887416,248.84649,137.5843553,131133.2021,0,0,0,0,-45.41263484,257.63577,13.31553916,12.08526,149.2383169,11.35282,60,0,16.81475586,-3.133299694,0,137.52133,131083.0556,17.54969726,131057.9823,-102.4505833,131183.3486,-43.92294457,251.95936,-169.2631918,269.72103,76.67894172,247.1985,137.5385187,131108.1288,0,0,0,0,-45.60171091,255.98778,14.7078266,11.53593,149.4675,10.25416,59.999,0,16.65826312,-3.126911602,0,141.594548,132733.9531,21.65680011,132574.5625,-98.39080794,132807.6563,149.3948426,247.9076385,23.96392873,266.0236206,-89.7995023,245.3784943,141.622019,132706,0,0,0,0,147.7578785,252.8057098,-153.0368087,10.9462738,-19.95391955,10.84327698,59.99900055,0,17.29249915,-0.154735106,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
141.6695444,132311.6458,21.68072297,131659.7408,-98.31382807,132361.7923,148.9690267,249.76204,23.70326398,267.88993,-90.28095978,247.01539,141.6810036,132111.0596,0,0,0,0,147.3704745,254.5229,-152.4296918,10.80349,-19.66964111,10.62038,60,0,17.05052616,-0.143027329,0,137.5156004,131133.2021,17.54969726,131108.1288,-102.4448538,131158.2754,-44.20369389,255.25534,-169.4579975,272.28457,76.58726848,251.04381,137.5385187,131133.2021,0,0,0,0,-45.79078699,259.28376,12.12378694,11.16971,148.10959,10.43727,60,0,16.44350258,-3.124813589,0,137.4869525,131083.0556,17.49813106,131057.9823,-102.4849608,131183.3486,-44.36412208,253.42424,-169.4007017,269.53792,76.35235578,248.29716,137.5041413,131108.1288,0,0,0,0,-45.89964897,256.72022,12.59361234,10.9866,150.2581818,9.70483,60,0,16.43749239,-3.117489705,0,141.556094,132736.5469,21.61285468,132581.2188,-98.4292619,132812.7969,148.9773541,248.714447,23.74420155,266.8475952,-90.26642086,246.7060089,141.583565,132709.1719,0,0,0,0,147.3898406,253.8127899,-152.2348079,10.5342865,-20.25054954,10.64300537,60,0,17.18806562,-0.147411942,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
141.5549529,132336.7191,21.55467225,131684.814,-98.4341492,132386.8656,147.8231111,254.15668,23.15895408,268.80548,-91.6274106,251.95936,141.5606824,132136.1329,0,0,0,0,146.3849871,258.00199,-154.8762216,9.33861,-23.43397382,9.1555,60,0,16.38803916,-0.127740226,0,137.3895497,131158.2754,17.42937613,131133.2021,-102.5651749,131158.2754,-45.51576725,259.10065,-169.9622003,273.01701,75.16633314,256.17089,137.4181976,131158.2754,0,0,0,0,-46.83929975,262.57974,9.740282517,9.33861,144.9239447,8.78928,60,0,15.87021361,-3.105152057,0,137.3666314,131108.1288,17.37208035,131083.0556,-102.605282,131183.3486,-45.65327712,257.63577,-169.9736595,271.36902,74.85120636,253.60735,137.3838201,131133.2021,0,0,0,0,-46.98826878,260.74864,11.68833902,9.33861,147.444959,8.23995,60,0,15.8641741,-3.097811404,0,141.4297492,132750.1719,21.49200472,132596.6875,-98.55011527,132824.3594,147.8018239,252.7942657,23.34869432,267.3397217,-91.56280443,251.0948181,141.4572202,132725.625,0,0,0,0,146.4669864,256.8683472,-154.8495546,8.852005005,-22.70050083,8.903503418,60,0,16.51871382,-0.128023578,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
